ax,ay,az,gx,gy,gz,target,target_name
-0.19,-0.85,0.77,-0.49,1.4,14.53,0.0,left-right
-0.19,-0.84,0.76,1.28,-1.1,26.06,0.0,left-right
-0.19,-0.85,0.78,1.28,-2.56,38.7,0.0,left-right
-0.19,-0.73,0.74,-0.31,-1.71,54.44,0.0,left-right
-0.18,-0.71,0.76,-2.26,-3.6,63.29,0.0,left-right
-0.18,-0.66,0.8,-5.86,-5.74,70.07,0.0,left-right
-0.17,-0.53,0.74,-6.59,-3.42,79.71,0.0,left-right
-0.16,-0.49,0.78,-8.73,-5.86,84.29,0.0,left-right
-0.16,-0.46,0.86,-10.13,-9.64,87.65,0.0,left-right
-0.16,-0.35,0.87,-8.67,-9.09,94.73,0.0,left-right
-0.16,-0.26,0.88,-7.14,-7.63,99.49,0.0,left-right
-0.16,-0.2,0.89,-4.15,-7.93,101.32,0.0,left-right
-0.17,-0.17,0.93,-2.75,-10.5,102.05,0.0,left-right
-0.18,-0.1,0.94,-0.98,-12.45,104.86,0.0,left-right
-0.21,-0.08,0.98,1.22,-14.28,104.86,0.0,left-right
-0.23,-0.05,1.0,1.71,-14.95,104.37,0.0,left-right
-0.23,0.03,1.02,3.36,-15.08,107.36,0.0,left-right
-0.24,0.08,1.05,3.97,-15.75,108.03,0.0,left-right
-0.25,0.13,1.07,3.85,-15.14,107.79,0.0,left-right
-0.25,0.23,1.11,3.72,-14.47,108.09,0.0,left-right
-0.25,0.26,1.15,3.05,-13.67,106.75,0.0,left-right
-0.24,0.35,1.16,2.08,-11.35,108.83,0.0,left-right
-0.25,0.46,1.17,1.89,-9.52,107.91,0.0,left-right
-0.24,0.5,1.22,1.65,-8.24,99.98,0.0,left-right
-0.23,0.53,1.18,2.44,-3.72,93.14,0.0,left-right
-0.21,0.64,1.17,2.93,-2.44,89.9,0.0,left-right
-0.18,0.72,1.24,1.22,-4.15,84.78,0.0,left-right
-0.15,0.82,1.25,-0.79,0.06,77.21,0.0,left-right
-0.12,0.85,1.25,-2.69,7.14,67.57,0.0,left-right
-0.08,0.92,1.18,-4.21,14.95,59.88,0.0,left-right
-0.07,1.02,1.13,-2.75,18.8,53.47,0.0,left-right
-0.03,1.07,1.15,0.73,16.97,43.58,0.0,left-right
-0.01,1.11,1.1,4.52,16.42,34.18,0.0,left-right
-0.01,1.11,1.08,6.41,16.24,24.11,0.0,left-right
-0.01,1.05,1.04,7.02,16.66,12.51,0.0,left-right
-0.01,1.0,0.98,6.41,16.3,4.15,0.0,left-right
-0.02,1.07,0.98,3.05,12.39,3.91,0.0,left-right
0.01,1.21,1.06,5.49,8.91,-2.2,0.0,left-right
-0.04,0.89,1.01,4.39,16.3,-31.07,0.0,left-right
-0.06,0.85,0.84,3.3,23.99,-36.32,0.0,left-right
-0.09,0.84,0.84,0.49,17.33,-37.72,0.0,left-right
-0.11,0.78,0.94,-1.95,8.67,-45.35,0.0,left-right
-0.11,0.77,0.96,-2.99,9.28,-50.78,0.0,left-right
-0.13,0.73,0.92,-3.6,11.17,-56.27,0.0,left-right
-0.13,0.71,0.92,-3.97,8.73,-60.55,0.0,left-right
-0.14,0.67,0.96,-5.13,5.74,-65.12,0.0,left-right
-0.16,0.58,0.92,-5.62,6.16,-70.62,0.0,left-right
-0.17,0.56,0.91,-5.92,5.19,-72.88,0.0,left-right
-0.16,0.54,0.91,-5.74,1.4,-75.26,0.0,left-right
-0.17,0.53,0.95,-5.86,-3.05,-77.64,0.0,left-right
-0.2,0.43,0.99,-6.16,-4.76,-82.09,0.0,left-right
-0.21,0.39,1.03,-5.8,-6.29,-83.8,0.0,left-right
-0.21,0.39,1.07,-5.8,-6.65,-83.31,0.0,left-right
-0.21,0.34,1.08,-5.07,-3.72,-86.06,0.0,left-right
-0.22,0.24,1.05,-5.86,0.49,-89.9,0.0,left-right
-0.22,0.18,1.03,-7.39,2.75,-90.82,0.0,left-right
-0.21,0.14,1.06,-10.31,2.56,-89.6,0.0,left-right
-0.2,0.11,1.07,-11.72,3.6,-89.05,0.0,left-right
-0.19,0.1,1.04,-12.27,6.47,-88.75,0.0,left-right
-0.17,0.04,1.1,-11.54,7.02,-89.54,0.0,left-right
-0.14,0.03,0.99,-10.68,11.17,-89.48,0.0,left-right
-0.12,-0.01,0.97,-10.13,14.34,-91.19,0.0,left-right
-0.11,-0.1,1.0,-11.29,10.62,-92.04,0.0,left-right
-0.09,-0.17,1.0,-8.42,9.77,-91.55,0.0,left-right
-0.09,-0.23,0.97,-6.1,11.23,-87.83,0.0,left-right
-0.09,-0.31,0.93,-4.88,12.21,-85.14,0.0,left-right
-0.07,-0.38,0.91,-4.27,11.11,-80.75,0.0,left-right
-0.07,-0.43,0.97,-5.68,8.48,-75.38,0.0,left-right
-0.07,-0.47,0.96,-4.94,8.85,-69.95,0.0,left-right
-0.07,-0.54,0.95,-2.99,10.19,-65.31,0.0,left-right
-0.09,-0.6,0.95,-1.83,9.95,-59.27,0.0,left-right
-0.08,-0.62,0.91,-0.55,9.16,-51.94,0.0,left-right
-0.08,-0.65,0.94,-0.18,5.74,-45.78,0.0,left-right
-0.08,-0.69,0.98,-0.67,3.05,-39.79,0.0,left-right
-0.08,-0.7,0.98,-0.31,4.21,-31.74,0.0,left-right
-0.09,-0.72,0.94,1.59,5.98,-23.74,0.0,left-right
-0.1,-0.75,0.91,2.62,6.96,-15.38,0.0,left-right
-0.1,-0.77,0.86,3.42,6.65,-5.49,0.0,left-right
-0.1,-0.76,0.85,3.3,4.7,5.19,0.0,left-right
-0.1,-0.73,0.87,2.44,1.59,16.54,0.0,left-right
-0.09,-0.68,0.88,2.26,-0.18,27.16,0.0,left-right
-0.1,-0.66,0.87,2.08,-0.06,35.52,0.0,left-right
-0.11,-0.67,0.83,1.1,0.73,42.48,0.0,left-right
-0.11,-0.67,0.77,-0.43,1.46,50.96,0.0,left-right
-0.11,-0.64,0.74,-2.44,0.31,61.04,0.0,left-right
-0.1,-0.55,0.81,-5.86,-3.72,71.66,0.0,left-right
-0.1,-0.46,0.86,-8.54,-5.62,79.65,0.0,left-right
-0.09,-0.4,0.91,-7.2,-4.76,83.5,0.0,left-right
-0.1,-0.33,0.93,-4.7,-3.97,87.89,0.0,left-right
-0.1,-0.29,0.98,-1.83,-5.0,91.25,0.0,left-right
-0.1,-0.23,0.99,-0.37,-5.86,95.15,0.0,left-right
-0.13,-0.16,1.0,0.55,-6.29,98.45,0.0,left-right
-0.12,-0.07,1.05,0.73,-7.81,100.77,0.0,left-right
-0.08,0.02,1.11,1.22,-9.34,101.32,0.0,left-right
-0.12,0.13,1.17,2.69,-8.91,102.05,0.0,left-right
-0.12,0.17,1.15,4.39,-4.88,98.94,0.0,left-right
-0.15,0.12,1.11,5.25,-0.55,92.59,0.0,left-right
-0.16,0.13,1.09,5.55,1.1,90.94,0.0,left-right
-0.17,0.2,1.11,5.8,0.12,92.41,0.0,left-right
-0.18,0.22,1.07,7.2,0.92,90.82,0.0,left-right
-0.2,0.22,1.0,8.73,3.17,88.13,0.0,left-right
-0.22,0.2,0.99,8.79,1.59,85.82,0.0,left-right
-0.23,0.23,1.01,7.32,-2.32,87.34,0.0,left-right
-0.23,0.36,1.01,4.46,-4.52,92.65,0.0,left-right
-0.23,0.44,1.08,2.99,-6.84,91.86,0.0,left-right
-0.23,0.45,1.11,2.62,-5.19,85.82,0.0,left-right
-0.22,0.51,1.05,3.05,-0.98,82.21,0.0,left-right
-0.22,0.54,1.01,2.93,0.24,77.94,0.0,left-right
-0.21,0.53,0.99,1.65,-0.06,71.17,0.0,left-right
-0.2,0.58,1.0,0.61,-0.85,65.73,0.0,left-right
-0.19,0.64,1.06,-0.18,-2.14,61.89,0.0,left-right
-0.17,0.67,1.07,-0.06,-0.98,56.7,0.0,left-right
-0.15,0.73,1.04,0.12,1.95,52.06,0.0,left-right
-0.13,0.77,1.03,-0.49,3.54,45.23,0.0,left-right
-0.11,0.83,1.03,-1.4,3.42,38.76,0.0,left-right
-0.08,0.87,1.02,-2.69,3.6,32.04,0.0,left-right
-0.06,0.9,1.04,-4.33,3.23,23.86,0.0,left-right
-0.05,0.91,1.05,-5.31,3.78,15.69,0.0,left-right
-0.04,0.91,1.02,-4.88,6.77,7.08,0.0,left-right
-0.04,0.93,0.99,-4.7,8.97,0.31,0.0,left-right
-0.04,0.93,1.02,-3.72,7.93,-7.14,0.0,left-right
-0.04,0.92,0.99,-3.3,8.91,-16.3,0.0,left-right
-0.05,0.94,0.99,-1.65,8.48,-23.44,0.0,left-right
-0.06,0.93,0.99,-0.92,7.87,-32.41,0.0,left-right
-0.07,0.89,1.0,-1.59,7.57,-41.87,0.0,left-right
-0.09,0.83,0.96,-2.32,8.54,-49.62,0.0,left-right
-0.11,0.79,0.93,-2.75,8.24,-55.91,0.0,left-right
-0.12,0.71,0.93,-3.17,6.04,-63.23,0.0,left-right
-0.12,0.65,0.92,-3.3,5.07,-67.81,0.0,left-right
-0.13,0.62,0.9,-3.42,4.21,-70.68,0.0,left-right
-0.14,0.56,0.9,-3.6,1.53,-74.46,0.0,left-right
-0.15,0.51,0.93,-4.33,-0.31,-77.45,0.0,left-right
-0.16,0.45,0.92,-4.82,-0.18,-80.69,0.0,left-right
-0.18,0.4,0.94,-6.23,-1.4,-83.68,0.0,left-right
-0.18,0.38,0.97,-8.0,-3.72,-85.21,0.0,left-right
-0.18,0.35,0.94,-9.22,-4.21,-86.79,0.0,left-right
-0.19,0.26,0.98,-10.93,-6.77,-89.84,0.0,left-right
-0.19,0.19,1.05,-13.92,-9.03,-92.35,0.0,left-right
-0.19,0.15,1.07,-15.5,-6.53,-92.96,0.0,left-right
-0.18,0.1,1.07,-16.42,-4.21,-93.2,0.0,left-right
-0.18,0.06,1.06,-16.11,-2.99,-92.71,0.0,left-right
-0.16,0.02,1.08,-15.32,-3.54,-92.04,0.0,left-right
-0.15,-0.06,1.08,-13.61,-2.75,-92.22,0.0,left-right
-0.15,-0.1,1.07,-12.27,-1.22,-90.58,0.0,left-right
-0.13,-0.15,1.04,-11.05,-0.24,-88.2,0.0,left-right
-0.12,-0.21,1.05,-10.5,-0.55,-86.12,0.0,left-right
-0.11,-0.24,1.03,-9.77,0.18,-83.44,0.0,left-right
-0.09,-0.28,1.01,-9.16,1.65,-81.12,0.0,left-right
-0.08,-0.31,1.03,-9.95,0.92,-79.22,0.0,left-right
-0.07,-0.35,1.0,-8.97,2.14,-75.99,0.0,left-right
-0.07,-0.42,1.02,-7.75,1.71,-72.14,0.0,left-right
-0.06,-0.47,1.02,-5.8,1.71,-65.98,0.0,left-right
-0.05,-0.5,1.02,-4.15,3.17,-58.04,0.0,left-right
-0.04,-0.52,0.99,-2.44,5.19,-51.33,0.0,left-right
-0.04,-0.54,0.97,-1.65,6.59,-44.49,0.0,left-right
-0.04,-0.58,0.96,-1.22,6.41,-38.02,0.0,left-right
-0.05,-0.58,0.95,-0.85,6.84,-30.58,0.0,left-right
-0.05,-0.61,0.91,-0.49,7.93,-24.23,0.0,left-right
-0.05,-0.63,0.89,0.0,7.93,-17.58,0.0,left-right
-0.06,-0.65,0.87,1.16,7.81,-10.44,0.0,left-right
-0.07,-0.69,0.84,2.62,7.2,-3.11,0.0,left-right
-0.08,-0.69,0.81,4.21,4.76,5.55,0.0,left-right
-0.08,-0.68,0.78,5.25,1.53,14.95,0.0,left-right
-0.08,-0.68,0.79,4.82,-2.69,24.05,0.0,left-right
-0.09,-0.66,0.82,3.85,-6.29,34.24,0.0,left-right
-0.09,-0.61,0.83,3.11,-6.71,44.43,0.0,left-right
-0.1,-0.57,0.83,3.3,-6.29,52.37,0.0,left-right
-0.11,-0.53,0.82,3.78,-6.41,58.59,0.0,left-right
-0.11,-0.5,0.86,4.09,-8.85,64.51,0.0,left-right
-0.11,-0.42,0.92,4.03,-11.29,70.62,0.0,left-right
-0.12,-0.36,0.96,4.46,-11.47,75.81,0.0,left-right
-0.12,-0.29,1.01,5.13,-10.8,79.47,0.0,left-right
-0.11,-0.21,1.03,6.04,-8.85,82.82,0.0,left-right
-0.12,-0.14,1.06,6.1,-7.02,84.96,0.0,left-right
-0.12,-0.06,1.09,6.59,-5.86,86.55,0.0,left-right
-0.12,0.0,1.14,7.39,-5.07,86.61,0.0,left-right
-0.13,0.02,1.15,10.56,-2.44,84.96,0.0,left-right
-0.13,0.03,1.07,15.01,0.79,83.37,0.0,left-right
-0.13,0.08,1.06,17.58,-0.49,84.53,0.0,left-right
-0.13,0.16,1.12,17.15,-3.91,86.06,0.0,left-right
-0.13,0.19,1.15,16.6,-3.17,83.8,0.0,left-right
-0.14,0.22,1.14,16.42,-0.31,80.81,0.0,left-right
-0.13,0.25,1.1,15.26,1.77,79.16,0.0,left-right
-0.12,0.33,1.06,12.45,2.5,77.51,0.0,left-right
-0.11,0.37,1.02,8.42,2.93,73.36,0.0,left-right
-0.1,0.39,1.11,3.97,-0.73,69.7,0.0,left-right
-0.09,0.49,1.18,2.14,-2.87,69.15,0.0,left-right
-0.08,0.55,1.19,5.68,0.12,65.25,0.0,left-right
-0.08,0.52,1.11,11.72,5.31,57.07,0.0,left-right
-0.08,0.55,1.09,16.72,5.13,53.22,0.0,left-right
-0.08,0.57,1.14,18.74,1.46,49.93,0.0,left-right
-0.09,0.58,1.11,19.53,3.05,44.68,0.0,left-right
-0.09,0.61,1.06,20.45,6.65,39.06,0.0,left-right
-0.07,0.58,1.03,18.37,7.69,31.92,0.0,left-right
-0.1,0.57,1.06,15.99,6.84,27.59,0.0,left-right
-0.11,0.54,1.05,14.65,8.06,24.54,0.0,left-right
-0.12,0.54,0.99,13.06,11.96,21.48,0.0,left-right
-0.13,0.55,0.96,11.41,12.76,19.17,0.0,left-right
-0.14,0.57,0.96,9.16,10.8,16.48,0.0,left-right
-0.14,0.59,0.96,7.51,8.91,13.18,0.0,left-right
-0.15,0.59,0.93,5.92,9.34,9.09,0.0,left-right
-0.15,0.58,0.88,4.15,10.93,4.21,0.0,left-right
-0.15,0.6,0.88,1.89,8.85,0.73,0.0,left-right
-0.16,0.64,0.92,0.12,6.29,-1.1,0.0,left-right
-0.16,0.66,0.93,-0.55,6.53,-5.74,0.0,left-right
-0.15,0.7,0.94,-1.83,5.62,-10.68,0.0,left-right
-0.14,0.73,0.95,-4.09,4.58,-15.99,0.0,left-right
-0.14,0.72,0.94,-6.65,5.37,-23.86,0.0,left-right
-0.14,0.71,0.96,-9.22,5.0,-31.07,0.0,left-right
-0.13,0.71,0.97,-10.86,3.85,-36.5,0.0,left-right
-0.12,0.71,0.96,-11.11,3.23,-42.05,0.0,left-right
-0.11,0.68,0.96,-11.72,2.26,-48.4,0.0,left-right
-0.1,0.66,0.95,-12.21,0.85,-53.89,0.0,left-right
-0.09,0.63,0.96,-13.43,-1.22,-57.98,0.0,left-right
-0.08,0.62,1.01,-14.34,-2.69,-61.71,0.0,left-right
-0.08,0.57,0.99,-14.59,-0.92,-67.81,0.0,left-right
-0.08,0.47,0.97,-14.77,0.67,-75.26,0.0,left-right
-0.08,0.41,0.93,-15.81,0.73,-79.71,0.0,left-right
-0.07,0.35,0.94,-17.94,-0.85,-81.67,0.0,left-right
-0.06,0.32,0.97,-19.41,-3.05,-82.76,0.0,left-right
-0.06,0.28,0.98,-19.29,-3.6,-84.47,0.0,left-right
-0.07,0.21,1.0,-18.98,-4.46,-86.98,0.0,left-right
-0.08,0.16,1.04,-18.13,-4.88,-88.75,0.0,left-right
-0.09,0.07,1.05,-15.63,-5.19,-89.97,0.0,left-right
-0.1,0.03,1.06,-13.43,-5.62,-88.99,0.0,left-right
-0.1,-0.02,1.1,-13.55,-6.53,-88.68,0.0,left-right
-0.14,-0.09,1.15,-13.61,-6.41,-89.42,0.0,left-right
-0.1,-0.14,1.17,-13.61,-4.09,-89.05,0.0,left-right
-0.11,-0.18,1.17,-13.92,-0.43,-87.59,0.0,left-right
-0.09,-0.21,1.14,-13.73,2.75,-85.82,0.0,left-right
-0.1,-0.29,1.1,-13.24,5.25,-84.96,0.0,left-right
-0.12,-0.3,1.09,-12.39,6.47,-81.85,0.0,left-right
-0.08,-0.32,1.06,-8.97,7.26,-78.98,0.0,left-right
-0.09,-0.39,1.03,-5.31,8.06,-78.61,0.0,left-right
-0.08,-0.47,0.96,-2.44,8.61,-77.03,0.0,left-right
-0.08,-0.5,0.94,-1.04,6.47,-70.01,0.0,left-right
-0.09,-0.53,0.98,-0.92,2.14,-62.87,0.0,left-right
-0.1,-0.57,0.99,0.61,1.83,-56.7,0.0,left-right
-0.11,-0.62,0.95,2.75,4.82,-49.5,0.0,left-right
-0.12,-0.67,0.91,4.09,6.65,-40.53,0.0,left-right
-0.13,-0.71,0.88,3.54,6.35,-31.19,0.0,left-right
-0.14,-0.71,0.87,2.5,5.43,-21.18,0.0,left-right
-0.15,-0.71,0.86,1.28,4.82,-11.9,0.0,left-right
-0.16,-0.72,0.84,1.1,4.33,-4.09,0.0,left-right
-0.17,-0.75,0.79,1.83,4.33,3.66,0.0,left-right
-0.18,-0.76,0.75,2.44,2.75,12.51,0.0,left-right
-0.19,-0.78,0.72,1.59,0.06,21.73,0.0,left-right
-0.19,-0.8,0.71,1.04,-3.11,30.7,0.0,left-right
-0.19,-0.76,0.72,-0.31,-7.57,41.93,0.0,left-right
-0.19,-0.72,0.75,-1.71,-10.31,52.25,0.0,left-right
-0.19,-0.68,0.76,-2.56,-10.93,61.83,0.0,left-right
-0.19,-0.64,0.81,-3.66,-12.21,69.89,0.0,left-right
-0.18,-0.54,0.87,-4.88,-13.79,78.49,0.0,left-right
-0.18,-0.45,0.92,-5.62,-12.88,85.69,0.0,left-right
-0.18,-0.4,0.92,-6.47,-11.17,89.6,0.0,left-right
-0.17,-0.33,0.94,-7.93,-10.93,93.75,0.0,left-right
-0.16,-0.22,0.97,-8.54,-11.96,99.37,0.0,left-right
-0.16,-0.14,0.99,-7.02,-12.39,101.99,0.0,left-right
-0.17,-0.11,1.02,-4.76,-12.76,101.62,0.0,left-right
-0.18,-0.06,1.02,-2.38,-11.6,102.66,0.0,left-right
-0.19,-0.03,1.06,-0.61,-12.33,103.7,0.0,left-right
-0.19,0.08,1.14,0.67,-14.65,106.69,0.0,left-right
-0.18,0.2,1.16,3.17,-13.37,107.79,0.0,left-right
-0.18,0.22,1.17,5.31,-10.31,102.6,0.0,left-right
-0.19,0.29,1.11,8.18,-7.2,100.65,0.0,left-right
-0.18,0.28,1.12,9.4,-7.87,97.6,0.0,left-right
-0.2,0.3,1.14,8.06,-8.48,96.98,0.0,left-right
-0.19,0.44,1.12,7.14,-6.53,99.18,0.0,left-right
-0.2,0.42,1.13,5.62,-5.49,90.76,0.0,left-right
-0.2,0.5,1.1,2.75,-3.23,85.75,0.0,left-right
-0.18,0.67,1.18,-3.11,-4.64,83.31,0.0,left-right
-0.17,1.03,1.44,-26.86,-5.55,76.54,0.0,left-right
-0.14,1.44,2.09,-101.81,3.36,61.16,0.0,left-right
-0.04,1.4,2.41,-154.6,36.32,34.55,0.0,left-right
-0.18,0.74,1.37,-64.7,94.54,10.93,0.0,left-right
-0.09,0.49,-0.38,44.74,128.97,6.1,0.0,left-right
-0.08,0.68,-0.21,81.42,47.42,32.35,0.0,left-right
-0.1,0.52,1.07,65.67,-59.27,32.1,0.0,left-right
-0.08,0.73,1.34,51.57,-53.77,34.73,0.0,left-right
-0.11,0.85,1.01,37.11,-5.31,32.23,0.0,left-right
-0.11,0.88,0.97,19.23,4.58,16.91,0.0,left-right
-0.09,0.83,1.09,7.69,0.55,1.89,0.0,left-right
-0.09,0.84,1.03,2.81,11.29,-5.19,0.0,left-right
-0.1,0.83,0.91,2.14,19.71,-12.27,0.0,left-right
-0.11,0.73,0.95,2.44,13.12,-22.64,0.0,left-right
-0.1,0.72,0.94,3.78,7.87,-26.43,0.0,left-right
-0.1,0.74,0.93,6.47,5.68,-27.53,0.0,left-right
-0.11,0.72,0.92,8.24,3.36,-32.41,0.0,left-right
-0.11,0.71,0.9,8.42,3.05,-38.7,0.0,left-right
-0.11,0.71,0.92,6.65,1.65,-43.46,0.0,left-right
-0.11,0.7,0.93,4.39,0.18,-49.44,0.0,left-right
-0.11,0.66,0.95,2.32,-0.49,-55.24,0.0,left-right
-0.11,0.65,0.93,1.95,-0.85,-60.0,0.0,left-right
-0.12,0.62,0.93,2.62,-2.26,-66.47,0.0,left-right
-0.12,0.52,0.96,3.72,-5.74,-73.67,0.0,left-right
-0.13,0.46,1.01,2.93,-7.87,-77.82,0.0,left-right
-0.13,0.41,1.0,2.87,-6.35,-79.35,0.0,left-right
-0.13,0.35,1.0,1.77,-5.25,-81.48,0.0,left-right
-0.12,0.31,0.99,0.12,-4.82,-83.44,0.0,left-right
-0.12,0.27,1.0,-2.75,-4.58,-85.51,0.0,left-right
-0.12,0.21,1.0,-6.1,-2.93,-87.4,0.0,left-right
-0.12,0.13,0.95,-9.28,-0.37,-89.78,0.0,left-right
-0.12,0.05,0.96,-12.08,-1.16,-91.0,0.0,left-right
-0.13,-0.0,1.01,-13.67,-3.6,-90.64,0.0,left-right
-0.12,-0.06,1.01,-13.67,-3.17,-89.6,0.0,left-right
-0.12,-0.12,1.03,-12.88,-3.17,-88.13,0.0,left-right
-0.11,-0.17,1.04,-10.62,-3.23,-86.43,0.0,left-right
-0.11,-0.23,1.04,-7.87,-2.69,-84.29,0.0,left-right
-0.1,-0.27,1.02,-5.19,-2.2,-80.93,0.0,left-right
-0.09,-0.31,1.02,-1.4,-2.26,-77.88,0.0,left-right
-0.09,-0.35,1.0,2.69,-2.2,-74.83,0.0,left-right
-0.09,-0.42,1.0,6.84,-2.75,-72.33,0.0,left-right
-0.09,-0.48,1.01,9.77,-2.93,-67.75,0.0,left-right
-0.09,-0.52,1.0,11.05,-2.44,-61.16,0.0,left-right
-0.09,-0.54,0.97,10.19,-1.22,-54.02,0.0,left-right
-0.09,-0.55,0.96,7.26,-0.31,-48.03,0.0,left-right
-0.08,-0.57,1.0,3.17,-0.37,-42.6,0.0,left-right
-0.08,-0.61,0.98,-0.24,1.53,-36.68,0.0,left-right
-0.08,-0.61,0.9,-1.83,5.86,-30.15,0.0,left-right
-0.09,-0.61,0.9,-4.27,6.04,-24.41,0.0,left-right
-0.1,-0.65,0.94,-6.53,4.76,-19.47,0.0,left-right
-0.11,-0.67,0.89,-4.82,6.53,-13.31,0.0,left-right
-0.12,-0.71,0.81,-1.89,7.69,-5.68,0.0,left-right
-0.13,-0.75,0.8,-0.18,4.46,2.2,0.0,left-right
-0.14,-0.75,0.8,-0.37,0.79,12.02,0.0,left-right
-0.15,-0.73,0.78,-0.61,-0.24,21.79,0.0,left-right
-0.16,-0.73,0.78,-1.1,-1.95,30.33,0.0,left-right
-0.16,-0.7,0.79,-1.46,-4.58,38.76,0.0,left-right
-0.16,-0.67,0.79,-2.14,-5.31,47.42,0.0,left-right
-0.16,-0.62,0.81,-4.33,-6.1,55.79,0.0,left-right
-0.15,-0.56,0.87,-7.14,-7.32,63.48,0.0,left-right
-0.15,-0.49,0.9,-8.24,-6.1,70.25,0.0,left-right
-0.15,-0.43,0.89,-7.69,-4.27,75.44,0.0,left-right
-0.14,-0.35,0.95,-6.29,-5.92,79.83,0.0,left-right
-0.14,-0.26,1.01,-4.39,-8.42,84.47,0.0,left-right
-0.14,-0.19,1.04,-1.1,-7.87,86.91,0.0,left-right
-0.14,-0.13,1.07,2.81,-7.51,87.46,0.0,left-right
-0.14,-0.07,1.1,6.59,-8.12,88.75,0.0,left-right
-0.14,-0.02,1.16,9.83,-7.87,88.87,0.0,left-right
-0.16,0.05,1.16,12.63,-5.07,89.42,0.0,left-right
-0.16,0.06,1.16,14.83,-2.62,87.77,0.0,left-right
-0.19,0.07,1.17,15.14,-1.34,85.57,0.0,left-right
-0.2,0.07,1.15,15.26,1.22,84.96,0.0,left-right
-0.21,0.1,1.14,16.3,2.62,84.72,0.0,left-right
-0.22,0.13,1.14,18.13,2.62,85.08,0.0,left-right
-0.23,0.16,1.12,19.96,3.11,84.59,0.0,left-right
-0.24,0.2,1.14,20.45,2.26,85.08,0.0,left-right
-0.24,0.24,1.11,19.29,3.23,84.72,0.0,left-right
-0.24,0.26,1.1,17.33,4.33,84.23,0.0,left-right
-0.23,0.36,1.12,15.32,4.39,85.57,0.0,left-right
-0.23,0.42,1.11,13.79,5.68,83.8,0.0,left-right
-0.22,0.43,1.08,12.08,7.93,78.55,0.0,left-right
-0.21,0.46,1.05,9.4,9.34,74.04,0.0,left-right
-0.19,0.52,1.03,5.68,9.09,69.76,0.0,left-right
-0.18,0.54,1.01,3.11,9.34,63.66,0.0,left-right
-0.16,0.6,1.0,1.95,9.7,58.23,0.0,left-right
-0.14,0.63,0.97,1.89,9.7,52.73,0.0,left-right
-0.13,0.65,0.98,-0.18,9.34,46.26,0.0,left-right
-0.12,0.64,0.94,-2.08,9.89,39.79,0.0,left-right
-0.11,0.67,0.92,-2.62,8.06,36.13,0.0,left-right
-0.1,0.73,0.93,-4.58,5.13,32.65,0.0,left-right
-0.03,1.03,1.06,-9.52,3.3,24.84,0.0,left-right
-0.11,0.55,1.02,-7.57,7.08,5.62,0.0,left-right
-0.07,0.82,0.77,-5.74,10.74,15.69,0.0,left-right
-0.06,0.88,1.05,-9.09,-6.35,7.14,0.0,left-right
-0.02,0.91,1.12,-7.93,-4.52,-5.13,0.0,left-right
-0.12,0.81,0.94,-5.49,9.22,-18.01,0.0,left-right
-0.09,0.85,0.97,-7.39,4.33,-22.52,0.0,left-right
-0.07,0.86,1.07,-9.22,-3.3,-29.54,0.0,left-right
-0.08,0.83,1.05,-9.52,0.43,-38.94,0.0,left-right
-0.1,0.73,1.01,-9.34,5.19,-49.32,0.0,left-right
-0.1,0.7,0.96,-10.38,4.94,-55.05,0.0,left-right
-0.11,0.65,0.98,-12.15,1.34,-59.63,0.0,left-right
-0.11,0.64,1.02,-13.0,-0.12,-64.15,0.0,left-right
-0.11,0.64,0.95,-10.68,3.36,-68.42,0.0,left-right
-0.11,0.61,0.92,-8.79,2.44,-74.65,0.0,left-right
-0.13,0.51,0.94,-7.93,-0.92,-82.7,0.0,left-right
-0.14,0.43,0.97,-7.93,-4.46,-88.32,0.0,left-right
-0.15,0.37,0.97,-8.0,-4.15,-90.45,0.0,left-right
-0.14,0.33,0.94,-8.67,-3.05,-92.9,0.0,left-right
-0.15,0.31,0.92,-10.31,-3.23,-95.4,0.0,left-right
-0.15,0.26,0.97,-12.94,-6.35,-98.63,0.0,left-right
-0.15,0.19,1.01,-13.85,-8.18,-101.32,0.0,left-right
-0.16,0.13,0.99,-13.79,-7.2,-102.54,0.0,left-right
-0.16,0.07,1.0,-13.43,-7.57,-103.15,0.0,left-right
-0.17,-0.01,1.01,-13.24,-8.85,-103.21,0.0,left-right
-0.17,-0.1,1.0,-13.24,-8.54,-102.23,0.0,left-right
-0.17,-0.17,1.01,-14.83,-8.42,-100.04,0.0,left-right
-0.18,-0.19,1.0,-15.93,-7.08,-96.37,0.0,left-right
-0.15,-0.23,1.0,-15.93,-7.2,-93.63,0.0,left-right
-0.17,-0.26,0.97,-15.14,-7.63,-91.49,0.0,left-right
-0.18,-0.31,1.01,-13.98,-8.85,-89.6,0.0,left-right
-0.17,-0.39,1.0,-11.96,-8.24,-89.11,0.0,left-right
-0.2,-0.48,1.02,-11.23,-8.85,-87.4,0.0,left-right
-0.2,-0.51,1.03,-10.31,-9.09,-80.26,0.0,left-right
-0.2,-0.52,1.07,-8.18,-9.4,-72.51,0.0,left-right
-0.21,-0.56,1.09,-6.16,-8.12,-65.67,0.0,left-right
-0.21,-0.6,1.09,-4.33,-5.25,-58.47,0.0,left-right
-0.2,-0.6,1.08,-3.23,-2.01,-49.8,0.0,left-right
